Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570503600,2019-10-08 03:00:00.000,-633494,,,,,,
1570503900,2019-10-08 03:05:00.000,-633494,,,,,,
1570504200,2019-10-08 03:10:00.000,-633494,,,,,,
1570504500,2019-10-08 03:15:00.000,-633494,,,,,,
1570504800,2019-10-08 03:20:00.000,-633494,,,,,,
1570505100,2019-10-08 03:25:00.000,-633494,,,,,,
1570505400,2019-10-08 03:30:00.000,-633494,,,,,,
1570505700,2019-10-08 03:35:00.000,-633494,,,,,,
1570506000,2019-10-08 03:40:00.000,-623770,,,,,,
1570506300,2019-10-08 03:45:00.000,-623770,,,,,,
1570506600,2019-10-08 03:50:00.000,-633494,,,,,,
1570506900,2019-10-08 03:55:00.000,-633494,,,,,,
