Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570359600,2019-10-06 11:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,20800,9504,90,0,
1570359900,2019-10-06 11:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,35800,9504,90,0,
1570360200,2019-10-06 11:10:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Free running,53300,9504,90,0,
1570360500,2019-10-06 11:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6800,9497,90,0,
1570360800,2019-10-06 11:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15900,9497,90,0,
1570361100,2019-10-06 11:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25200,9497,90,0,
1570361400,2019-10-06 11:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,34900,9497,90,0,
1570361700,2019-10-06 11:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,44600,9497,90,0,
1570362000,2019-10-06 11:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,400,9497,90,0,
1570362300,2019-10-06 11:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,9100,9497,90,0,
1570362600,2019-10-06 11:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,17700,9497,90,0,
1570362900,2019-10-06 11:55:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,26400,9497,90,0,
