Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570338000,2019-10-06 05:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,23600,9514,90,0,
1570338300,2019-10-06 05:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,32200,9514,90,0,
1570338600,2019-10-06 05:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40700,9514,90,0,
1570338900,2019-10-06 05:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,49500,9514,90,0,
1570339200,2019-10-06 05:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,5100,9513,90,0,
1570339500,2019-10-06 05:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,14100,9513,90,0,
1570339800,2019-10-06 05:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,23200,9513,90,0,
1570340100,2019-10-06 05:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,32500,9513,90,0,
1570340400,2019-10-06 05:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42000,9513,90,0,
1570340700,2019-10-06 05:45:00.000,57.991719N 10.547463E 129m,GNSS locked,4,Time OK,Coarse lock,6000,9419,90,5937,
1570341000,2019-10-06 05:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,3900,9523,90,0,
1570341300,2019-10-06 05:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12900,9523,90,0,
