Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570003200,2019-10-02 08:00:00.000,57.991719N 10.547463E 129m,GNSS unlocked,9,Time OK,Free running,50300,9526,90,0,
1570003500,2019-10-02 08:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,5600,9525,90,0,
1570003800,2019-10-02 08:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,15000,9525,90,0,
1570004100,2019-10-02 08:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,24700,9525,90,0,
1570004400,2019-10-02 08:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,34400,9525,90,0,
1570004700,2019-10-02 08:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,44200,9525,90,0,
1570005000,2019-10-02 08:30:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,200,9526,90,0,
1570005300,2019-10-02 08:35:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,8700,9526,90,0,
1570005600,2019-10-02 08:40:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,17500,9526,90,0,
1570005900,2019-10-02 08:45:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,26600,9526,90,0,
1570006200,2019-10-02 08:50:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,36000,9526,90,0,
1570006500,2019-10-02 08:55:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,45500,9526,90,0,
