Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569942000,2019-10-01 15:00:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,37800,9505,90,0,
1569942300,2019-10-01 15:05:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,47300,9505,90,0,
1569942600,2019-10-01 15:10:00.000,57.991894N 10.547354E 202m,GNSS locked,7,Time OK,Fine lock,200,9524,100,-208,
1569942900,2019-10-01 15:15:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,8400,9524,90,0,
1569943200,2019-10-01 15:20:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,16900,9524,90,0,
1569943500,2019-10-01 15:25:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,25600,9524,90,0,
1569943800,2019-10-01 15:30:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,35100,9524,90,0,
1569944100,2019-10-01 15:35:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,45000,9524,90,0,
1569944400,2019-10-01 15:40:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,900,9507,90,0,
1569944700,2019-10-01 15:45:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,9600,9507,90,0,
1569945000,2019-10-01 15:50:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,18500,9507,90,0,
1569945300,2019-10-01 15:55:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,28000,9507,90,0,
