Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570356000,2019-10-06 10:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,39000,9511,90,0,
1570356300,2019-10-06 10:05:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51300,9511,90,0,
1570356600,2019-10-06 10:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6100,9510,90,0,
1570356900,2019-10-06 10:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15800,9510,90,0,
1570357200,2019-10-06 10:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,26300,9510,90,0,
1570357500,2019-10-06 10:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,40500,9510,90,0,
1570357800,2019-10-06 10:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,700,9505,90,0,
1570358100,2019-10-06 10:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10200,9505,90,0,
1570358400,2019-10-06 10:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22300,9505,90,0,
1570358700,2019-10-06 10:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,37400,9505,90,0,
1570359000,2019-10-06 10:50:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,600,9434,90,520,
1570359300,2019-10-06 10:55:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,8400,9504,90,0,
