Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570305600,2019-10-05 20:00:00.000,-643217,,,,,,
1570305900,2019-10-05 20:05:00.000,-633494,,,,,,
1570306200,2019-10-05 20:10:00.000,-643217,,,,,,
1570306500,2019-10-05 20:15:00.000,-643217,,,,,,
1570306800,2019-10-05 20:20:00.000,-633494,,,,,,
1570307100,2019-10-05 20:25:00.000,-633494,,,,,,
1570307400,2019-10-05 20:30:00.000,-633494,,,,,,
1570307700,2019-10-05 20:35:00.000,-633494,,,,,,
1570308000,2019-10-05 20:40:00.000,-633494,,,,,,
1570308300,2019-10-05 20:45:00.000,-643217,,,,,,
1570308600,2019-10-05 20:50:00.000,-643217,,,,,,
1570308900,2019-10-05 20:55:00.000,-643217,,,,,,
