Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570327200,2019-10-06 02:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,35700,9513,90,0,
1570327500,2019-10-06 02:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45000,9513,90,0,
1570327800,2019-10-06 02:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,400,9513,90,0,
1570328100,2019-10-06 02:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9000,9513,90,0,
1570328400,2019-10-06 02:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,17600,9513,90,0,
1570328700,2019-10-06 02:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,26100,9513,90,0,
1570329000,2019-10-06 02:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,35000,9513,90,0,
1570329300,2019-10-06 02:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,44300,9513,90,0,
1570329600,2019-10-06 02:40:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Fine lock,100,9513,100,0,
1570329900,2019-10-06 02:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,8500,9513,90,0,
1570330200,2019-10-06 02:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,17000,9513,90,0,
1570330500,2019-10-06 02:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25400,9513,90,0,
