Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570388400,2019-10-06 19:00:00.000,-633494,,,,,,
1570388700,2019-10-06 19:05:00.000,-633494,,,,,,
1570389000,2019-10-06 19:10:00.000,-633494,,,,,,
1570389300,2019-10-06 19:15:00.000,-623770,,,,,,
1570389600,2019-10-06 19:20:00.000,-643217,,,,,,
1570389900,2019-10-06 19:25:00.000,-643217,,,,,,
1570390200,2019-10-06 19:30:00.000,-643217,,,,,,
1570390500,2019-10-06 19:35:00.000,-643217,,,,,,
1570390800,2019-10-06 19:40:00.000,-633494,,,,,,
1570391100,2019-10-06 19:45:00.000,-633494,,,,,,
1570391400,2019-10-06 19:50:00.000,-633494,,,,,,
1570391700,2019-10-06 19:55:00.000,-633494,,,,,,
