Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570233600,2019-10-05 00:00:00.000,-633494,,,,,,
1570233900,2019-10-05 00:05:00.000,-633494,,,,,,
1570234200,2019-10-05 00:10:00.000,-633494,,,,,,
1570234500,2019-10-05 00:15:00.000,-633494,,,,,,
1570234800,2019-10-05 00:20:00.000,-643217,,,,,,
1570235100,2019-10-05 00:25:00.000,-633494,,,,,,
1570235400,2019-10-05 00:30:00.000,-633494,,,,,,
1570235700,2019-10-05 00:35:00.000,-633494,,,,,,
1570236000,2019-10-05 00:40:00.000,-633494,,,,,,
1570236300,2019-10-05 00:45:00.000,-633494,,,,,,
1570236600,2019-10-05 00:50:00.000,-643217,,,,,,
1570236900,2019-10-05 00:55:00.000,-633494,,,,,,
