Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570165200,2019-10-04 05:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,16800,9511,90,0,
1570165500,2019-10-04 05:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,26200,9511,90,0,
1570165800,2019-10-04 05:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,35800,9511,90,0,
1570166100,2019-10-04 05:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45500,9511,90,0,
1570166400,2019-10-04 05:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,1400,9513,90,0,
1570166700,2019-10-04 05:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,10400,9513,90,0,
1570167000,2019-10-04 05:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,19600,9513,90,0,
1570167300,2019-10-04 05:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28600,9513,90,0,
1570167600,2019-10-04 05:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,37800,9513,90,0,
1570167900,2019-10-04 05:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46800,9513,90,0,
1570168200,2019-10-04 05:50:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,2100,9513,90,0,
1570168500,2019-10-04 05:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,10800,9513,90,0,
