Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570068000,2019-10-03 02:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,48900,9524,90,0,
1570068300,2019-10-03 02:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,4300,9523,90,0,
1570068600,2019-10-03 02:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,13100,9523,90,0,
1570068900,2019-10-03 02:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22300,9523,90,0,
1570069200,2019-10-03 02:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,32100,9523,90,0,
1570069500,2019-10-03 02:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42800,9523,90,0,
1570069800,2019-10-03 02:30:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Coarse lock,200,9497,90,104,
1570070100,2019-10-03 02:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,8200,9523,90,0,
1570070400,2019-10-03 02:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,17100,9523,90,0,
1570070700,2019-10-03 02:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,26600,9523,90,0,
1570071000,2019-10-03 02:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,36900,9523,90,0,
1570071300,2019-10-03 02:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47700,9523,90,0,
