Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570402800,2019-10-06 23:00:00.000,-633494,,,,,,
1570403100,2019-10-06 23:05:00.000,-633494,,,,,,
1570403400,2019-10-06 23:10:00.000,-633494,,,,,,
1570403700,2019-10-06 23:15:00.000,-633494,,,,,,
1570404000,2019-10-06 23:20:00.000,-633494,,,,,,
1570404300,2019-10-06 23:25:00.000,-623770,,,,,,
1570404600,2019-10-06 23:30:00.000,-633494,,,,,,
1570404900,2019-10-06 23:35:00.000,-633494,,,,,,
1570405200,2019-10-06 23:40:00.000,-623770,,,,,,
1570405500,2019-10-06 23:45:00.000,-633494,,,,,,
1570405800,2019-10-06 23:50:00.000,-633494,,,,,,
1570406100,2019-10-06 23:55:00.000,-633494,,,,,,
