Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570024800,2019-10-02 14:00:00.000,-643217,,,,,,
1570025100,2019-10-02 14:05:00.000,-643217,,,,,,
1570025400,2019-10-02 14:10:00.000,-643217,,,,,,
1570025700,2019-10-02 14:15:00.000,-652941,,,,,,
1570026000,2019-10-02 14:20:00.000,-643217,,,,,,
1570026300,2019-10-02 14:25:00.000,-643217,,,,,,
1570026600,2019-10-02 14:30:00.000,-643217,,,,,,
1570026900,2019-10-02 14:35:00.000,-643217,,,,,,
1570027200,2019-10-02 14:40:00.000,-643217,,,,,,
1570027500,2019-10-02 14:45:00.000,-643217,,,,,,
1570027800,2019-10-02 14:50:00.000,-643217,,,,,,
1570028100,2019-10-02 14:55:00.000,-643217,,,,,,
