Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569927600,2019-10-01 11:00:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,3000,9506,90,0,
1569927900,2019-10-01 11:05:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,13300,9506,90,0,
1569928200,2019-10-01 11:10:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,26000,9506,90,0,
1569928500,2019-10-01 11:15:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,40600,9506,90,0,
1569928800,2019-10-01 11:20:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,300,9500,90,0,
1569929100,2019-10-01 11:25:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,9800,9500,90,0,
1569929400,2019-10-01 11:30:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,21100,9500,90,0,
1569929700,2019-10-01 11:35:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,33300,9500,90,0,
1569930000,2019-10-01 11:40:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,46000,9500,90,0,
1569930300,2019-10-01 11:45:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,3200,9503,90,0,
1569930600,2019-10-01 11:50:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,11700,9503,90,0,
1569930900,2019-10-01 11:55:00.000,57.991894N 10.547354E 202m,Off,10,Time OK,Free running,21100,9503,90,0,
