Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570168800,2019-10-04 06:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,19600,9513,90,0,
1570169100,2019-10-04 06:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,28200,9513,90,0,
1570169400,2019-10-04 06:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,36900,9513,90,0,
1570169700,2019-10-04 06:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,45200,9513,90,0,
1570170000,2019-10-04 06:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,600,9513,90,0,
1570170300,2019-10-04 06:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9000,9513,90,0,
1570170600,2019-10-04 06:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,17600,9513,90,0,
1570170900,2019-10-04 06:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,26100,9513,90,0,
1570171200,2019-10-04 06:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,34700,9513,90,0,
1570171500,2019-10-04 06:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,43200,9513,90,0,
1570171800,2019-10-04 06:50:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,1100,9390,90,1041,
1570172100,2019-10-04 06:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,7300,9514,90,0,
