Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570316400,2019-10-05 23:00:00.000,-643217,,,,,,
1570316700,2019-10-05 23:05:00.000,-643217,,,,,,
1570317000,2019-10-05 23:10:00.000,-633494,,,,,,
1570317300,2019-10-05 23:15:00.000,-633494,,,,,,
1570317600,2019-10-05 23:20:00.000,-633494,,,,,,
1570317900,2019-10-05 23:25:00.000,-633494,,,,,,
1570318200,2019-10-05 23:30:00.000,-633494,,,,,,
1570318500,2019-10-05 23:35:00.000,-633494,,,,,,
1570318800,2019-10-05 23:40:00.000,-643217,,,,,,
1570319100,2019-10-05 23:45:00.000,-633494,,,,,,
1570319400,2019-10-05 23:50:00.000,-643217,,,,,,
1570319700,2019-10-05 23:55:00.000,-633494,,,,,,
