Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570089600,2019-10-03 08:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12400,9521,90,0,
1570089900,2019-10-03 08:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22100,9521,90,0,
1570090200,2019-10-03 08:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,32100,9521,90,0,
1570090500,2019-10-03 08:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42700,9521,90,0,
1570090800,2019-10-03 08:20:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Coarse lock,100,9521,90,0,
1570091100,2019-10-03 08:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,8500,9520,90,0,
1570091400,2019-10-03 08:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,18500,9520,90,0,
1570091700,2019-10-03 08:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,29200,9520,90,0,
1570092000,2019-10-03 08:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40600,9520,90,0,
1570092300,2019-10-03 08:45:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,900,9414,90,833,
1570092600,2019-10-03 08:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,7500,9522,90,0,
1570092900,2019-10-03 08:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,17600,9522,90,0,
