Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570453200,2019-10-07 13:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,16400,9504,90,0,
1570453500,2019-10-07 13:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,25700,9504,90,0,
1570453800,2019-10-07 13:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,35300,9504,90,0,
1570454100,2019-10-07 13:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45500,9504,90,0,
1570454400,2019-10-07 13:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,1400,9504,90,0,
1570454700,2019-10-07 13:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10100,9504,90,0,
1570455000,2019-10-07 13:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,18600,9504,90,0,
1570455300,2019-10-07 13:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,27300,9504,90,0,
1570455600,2019-10-07 13:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,36300,9504,90,0,
1570455900,2019-10-07 13:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45700,9504,90,0,
1570456200,2019-10-07 13:50:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Fine lock,300,9502,100,208,
1570456500,2019-10-07 13:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,8600,9502,90,0,
