Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570647600,2019-10-09 19:00:00.000,-633494,,,,,,
1570647900,2019-10-09 19:05:00.000,-633494,,,,,,
1570648200,2019-10-09 19:10:00.000,-633494,,,,,,
1570648500,2019-10-09 19:15:00.000,-633494,,,,,,
1570648800,2019-10-09 19:20:00.000,-633494,,,,,,
1570649100,2019-10-09 19:25:00.000,-633494,,,,,,
1570649400,2019-10-09 19:30:00.000,-633494,,,,,,
1570649700,2019-10-09 19:35:00.000,-633494,,,,,,
1570650000,2019-10-09 19:40:00.000,-633494,,,,,,
1570650300,2019-10-09 19:45:00.000,-633494,,,,,,
1570650600,2019-10-09 19:50:00.000,-623770,,,,,,
1570650900,2019-10-09 19:55:00.000,-643217,,,,,,
