Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570172400,2019-10-04 07:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,15800,9514,90,0,
1570172700,2019-10-04 07:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,24300,9514,90,0,
1570173000,2019-10-04 07:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,33000,9514,90,0,
1570173300,2019-10-04 07:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,41700,9514,90,0,
1570173600,2019-10-04 07:20:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,50900,9514,90,0,
1570173900,2019-10-04 07:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6000,9513,90,0,
1570174200,2019-10-04 07:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15000,9513,90,0,
1570174500,2019-10-04 07:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,23900,9513,90,0,
1570174800,2019-10-04 07:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,32800,9513,90,0,
1570175100,2019-10-04 07:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,41700,9513,90,0,
1570175400,2019-10-04 07:50:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,50500,9513,90,0,
1570175700,2019-10-04 07:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,5900,9513,90,0,
