Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569891600,2019-10-01 01:00:00.000,-643217,,,,,,
1569891900,2019-10-01 01:05:00.000,-643217,,,,,,
1569892200,2019-10-01 01:10:00.000,-643217,,,,,,
1569892500,2019-10-01 01:15:00.000,-643217,,,,,,
1569892800,2019-10-01 01:20:00.000,-643217,,,,,,
1569893100,2019-10-01 01:25:00.000,-652941,,,,,,
1569893400,2019-10-01 01:30:00.000,-643217,,,,,,
1569893700,2019-10-01 01:35:00.000,-643217,,,,,,
1569894000,2019-10-01 01:40:00.000,-633494,,,,,,
1569894300,2019-10-01 01:45:00.000,-633494,,,,,,
1569894600,2019-10-01 01:50:00.000,-643217,,,,,,
1569894900,2019-10-01 01:55:00.000,-643217,,,,,,
