Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570060800,2019-10-03 00:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28500,9526,90,0,
1570061100,2019-10-03 00:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,39000,9526,90,0,
1570061400,2019-10-03 00:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,49900,9526,90,0,
1570061700,2019-10-03 00:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,5500,9524,90,0,
1570062000,2019-10-03 00:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,14200,9524,90,0,
1570062300,2019-10-03 00:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,23300,9524,90,0,
1570062600,2019-10-03 00:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,33100,9524,90,0,
1570062900,2019-10-03 00:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,43800,9524,90,0,
1570063200,2019-10-03 00:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,400,9523,90,0,
1570063500,2019-10-03 00:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,9500,9523,90,0,
1570063800,2019-10-03 00:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,19100,9523,90,0,
1570064100,2019-10-03 00:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,29300,9523,90,0,
