Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570474800,2019-10-07 19:00:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,19900,9509,90,0,
1570475100,2019-10-07 19:05:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,29100,9509,90,0,
1570475400,2019-10-07 19:10:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,39500,9509,90,0,
1570475700,2019-10-07 19:15:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,50100,9509,90,0,
1570476000,2019-10-07 19:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,5800,9513,90,0,
1570476300,2019-10-07 19:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,14400,9513,90,0,
1570476600,2019-10-07 19:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,23600,9513,90,0,
1570476900,2019-10-07 19:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,33200,9513,90,0,
1570477200,2019-10-07 19:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,43700,9513,90,0,
1570477500,2019-10-07 19:45:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,400,9511,90,0,
1570477800,2019-10-07 19:50:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,8900,9511,90,0,
1570478100,2019-10-07 19:55:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,17600,9511,90,0,
