Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570021200,2019-10-02 13:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,36200,9510,90,0,
1570021500,2019-10-02 13:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,45900,9510,90,0,
1570021800,2019-10-02 13:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,1900,9511,90,0,
1570022100,2019-10-02 13:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,11400,9511,90,0,
1570022400,2019-10-02 13:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,21000,9511,90,0,
1570022700,2019-10-02 13:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,30000,9511,90,0,
1570023000,2019-10-02 13:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,38500,9511,90,0,
1570023300,2019-10-02 13:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,47100,9511,90,0,
1570023600,2019-10-02 13:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,2400,9512,90,0,
1570023900,2019-10-02 13:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,11700,9512,90,0,
1570024200,2019-10-02 13:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,20800,9512,90,0,
1570024500,2019-10-02 13:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,29700,9512,90,0,
