Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570111200,2019-10-03 14:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,39500,9507,90,0,
1570111500,2019-10-03 14:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,49000,9507,90,0,
1570111800,2019-10-03 14:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,4200,9507,90,0,
1570112100,2019-10-03 14:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,13400,9507,90,0,
1570112400,2019-10-03 14:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,22800,9507,90,0,
1570112700,2019-10-03 14:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,32300,9507,90,0,
1570113000,2019-10-03 14:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,41800,9507,90,0,
1570113300,2019-10-03 14:35:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51500,9507,90,0,
1570113600,2019-10-03 14:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,6700,9505,90,0,
1570113900,2019-10-03 14:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,16000,9505,90,0,
1570114200,2019-10-03 14:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,25600,9505,90,0,
1570114500,2019-10-03 14:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,35000,9505,90,0,
