Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570150800,2019-10-04 01:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,49400,9516,90,0,
1570151100,2019-10-04 01:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,4800,9517,90,0,
1570151400,2019-10-04 01:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,13400,9517,90,0,
1570151700,2019-10-04 01:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21800,9517,90,0,
1570152000,2019-10-04 01:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,30200,9517,90,0,
1570152300,2019-10-04 01:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,39200,9517,90,0,
1570152600,2019-10-04 01:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,48300,9517,90,0,
1570152900,2019-10-04 01:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,3600,9515,90,0,
1570153200,2019-10-04 01:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,12400,9515,90,0,
1570153500,2019-10-04 01:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,21300,9515,90,0,
1570153800,2019-10-04 01:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,30000,9515,90,0,
1570154100,2019-10-04 01:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,38500,9515,90,0,
