Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570456800,2019-10-07 14:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,17300,9502,90,0,
1570457100,2019-10-07 14:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,26000,9502,90,0,
1570457400,2019-10-07 14:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,34700,9502,90,0,
1570457700,2019-10-07 14:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,43100,9502,90,0,
1570458000,2019-10-07 14:20:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51700,9502,90,0,
1570458300,2019-10-07 14:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,5700,9504,90,0,
1570458600,2019-10-07 14:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,14200,9504,90,0,
1570458900,2019-10-07 14:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22600,9504,90,0,
1570459200,2019-10-07 14:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,31300,9504,90,0,
1570459500,2019-10-07 14:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,40300,9504,90,0,
1570459800,2019-10-07 14:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,49200,9504,90,0,
1570460100,2019-10-07 14:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,4300,9502,90,0,
