Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570194000,2019-10-04 13:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,8300,9501,90,0,
1570194300,2019-10-04 13:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,16900,9501,90,0,
1570194600,2019-10-04 13:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25500,9501,90,0,
1570194900,2019-10-04 13:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,34400,9501,90,0,
1570195200,2019-10-04 13:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,43600,9501,90,0,
1570195500,2019-10-04 13:25:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,100,9504,90,0,
1570195800,2019-10-04 13:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,8600,9504,90,0,
1570196100,2019-10-04 13:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,17600,9504,90,0,
1570196400,2019-10-04 13:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,26300,9504,90,0,
1570196700,2019-10-04 13:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,35000,9504,90,0,
1570197000,2019-10-04 13:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,44000,9504,90,0,
1570197300,2019-10-04 13:55:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,100,9503,90,0,
