Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570395600,2019-10-06 21:00:00.000,-633494,,,,,,
1570395900,2019-10-06 21:05:00.000,-643217,,,,,,
1570396200,2019-10-06 21:10:00.000,-633494,,,,,,
1570396500,2019-10-06 21:15:00.000,-633494,,,,,,
1570396800,2019-10-06 21:20:00.000,-633494,,,,,,
1570397100,2019-10-06 21:25:00.000,-633494,,,,,,
1570397400,2019-10-06 21:30:00.000,-633494,,,,,,
1570397700,2019-10-06 21:35:00.000,-633494,,,,,,
1570398000,2019-10-06 21:40:00.000,-633494,,,,,,
1570398300,2019-10-06 21:45:00.000,-623770,,,,,,
1570398600,2019-10-06 21:50:00.000,-633494,,,,,,
1570398900,2019-10-06 21:55:00.000,-633494,,,,,,
