Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569945600,2019-10-01 16:00:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,38200,9507,90,0,
1569945900,2019-10-01 16:05:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,48700,9507,90,0,
1569946200,2019-10-01 16:10:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,4300,9510,90,0,
1569946500,2019-10-01 16:15:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,12900,9510,90,0,
1569946800,2019-10-01 16:20:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,21400,9510,90,0,
1569947100,2019-10-01 16:25:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,30100,9510,90,0,
1569947400,2019-10-01 16:30:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,39600,9510,90,0,
1569947700,2019-10-01 16:35:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,49300,9510,90,0,
1569948000,2019-10-01 16:40:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,4800,9508,90,0,
1569948300,2019-10-01 16:45:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,13600,9508,90,0,
1569948600,2019-10-01 16:50:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,22000,9508,90,0,
1569948900,2019-10-01 16:55:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,30800,9508,90,0,
