Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570330800,2019-10-06 03:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,34100,9513,90,0,
1570331100,2019-10-06 03:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,42700,9513,90,0,
1570331400,2019-10-06 03:10:00.000,57.991719N 10.547463E 129m,GNSS locked,4,Time OK,Coarse lock,5700,9450,90,5625,
1570331700,2019-10-06 03:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,5000,9513,90,0,
1570332000,2019-10-06 03:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,13900,9513,90,0,
1570332300,2019-10-06 03:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,22900,9513,90,0,
1570332600,2019-10-06 03:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,31700,9513,90,0,
1570332900,2019-10-06 03:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40200,9513,90,0,
1570333200,2019-10-06 03:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,48700,9513,90,0,
1570333500,2019-10-06 03:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,3800,9514,90,0,
1570333800,2019-10-06 03:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,12900,9514,90,0,
1570334100,2019-10-06 03:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,21800,9514,90,0,
