Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570521600,2019-10-08 08:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,19300,9514,90,0,
1570521900,2019-10-08 08:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28100,9514,90,0,
1570522200,2019-10-08 08:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,37100,9514,90,0,
1570522500,2019-10-08 08:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46200,9514,90,0,
1570522800,2019-10-08 08:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,1300,9516,90,0,
1570523100,2019-10-08 08:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9900,9516,90,0,
1570523400,2019-10-08 08:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,18700,9516,90,0,
1570523700,2019-10-08 08:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,27800,9516,90,0,
1570524000,2019-10-08 08:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,36800,9516,90,0,
1570524300,2019-10-08 08:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,45700,9516,90,0,
1570524600,2019-10-08 08:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,1300,9513,90,0,
1570524900,2019-10-08 08:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,9800,9513,90,0,
