Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570615200,2019-10-09 10:00:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,39200,9518,90,0,
1570615500,2019-10-09 10:05:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,49700,9518,90,0,
1570615800,2019-10-09 10:10:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,4700,9518,90,0,
1570616100,2019-10-09 10:15:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,13900,9518,90,0,
1570616400,2019-10-09 10:20:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,23700,9518,90,0,
1570616700,2019-10-09 10:25:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,37200,9518,90,0,
1570617000,2019-10-09 10:30:00.000,57.992187N 10.547246E 162m,GNSS locked,9,Time OK,Coarse lock,100,9517,90,0,
1570617300,2019-10-09 10:35:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,8700,9516,90,0,
1570617600,2019-10-09 10:40:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,21700,9516,90,0,
1570617900,2019-10-09 10:45:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,37600,9516,90,0,
1570618200,2019-10-09 10:50:00.000,57.992187N 10.547246E 162m,GNSS locked,9,Time OK,Coarse lock,100,9512,90,0,
1570618500,2019-10-09 10:55:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,9500,9512,90,0,
