Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570039200,2019-10-02 18:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,15000,9522,90,0,
1570039500,2019-10-02 18:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25900,9522,90,0,
1570039800,2019-10-02 18:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,38100,9522,90,0,
1570040100,2019-10-02 18:15:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,52100,9522,90,0,
1570040400,2019-10-02 18:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6500,9526,90,0,
1570040700,2019-10-02 18:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,16500,9526,90,0,
1570041000,2019-10-02 18:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28100,9526,90,0,
1570041300,2019-10-02 18:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,41700,9526,90,0,
1570041600,2019-10-02 18:40:00.000,57.991719N 10.547463E 129m,GNSS locked,5,Time OK,Fine lock,200,9526,100,104,
1570041900,2019-10-02 18:45:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,9000,9525,90,0,
1570042200,2019-10-02 18:50:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,19300,9525,90,0,
1570042500,2019-10-02 18:55:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,31200,9525,90,0,
