Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570651200,2019-10-09 20:00:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,38900,9519,90,0,
1570651500,2019-10-09 20:05:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,49600,9519,90,0,
1570651800,2019-10-09 20:10:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,5000,9519,90,0,
1570652100,2019-10-09 20:15:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,13600,9519,90,0,
1570652400,2019-10-09 20:20:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,22300,9519,90,0,
1570652700,2019-10-09 20:25:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,31600,9519,90,0,
1570653000,2019-10-09 20:30:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,41600,9519,90,0,
1570653300,2019-10-09 20:35:00.000,57.992187N 10.547246E 162m,GNSS unlocked,0,Time OK,Free running,52100,9519,90,0,
1570653600,2019-10-09 20:40:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,2800,9530,90,0,
1570653900,2019-10-09 20:45:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,11200,9530,90,0,
1570654200,2019-10-09 20:50:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,19800,9530,90,0,
1570654500,2019-10-09 20:55:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,29100,9530,90,0,
