Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570482000,2019-10-07 21:00:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,29300,9513,90,0,
1570482300,2019-10-07 21:05:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,38500,9513,90,0,
1570482600,2019-10-07 21:10:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,48200,9513,90,0,
1570482900,2019-10-07 21:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,3800,9515,90,0,
1570483200,2019-10-07 21:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,12400,9515,90,0,
1570483500,2019-10-07 21:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,21200,9515,90,0,
1570483800,2019-10-07 21:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,30200,9515,90,0,
1570484100,2019-10-07 21:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40000,9515,90,0,
1570484400,2019-10-07 21:40:00.000,57.991719N 10.547463E 129m,GNSS unlocked,7,Time OK,Free running,50300,9515,90,0,
1570484700,2019-10-07 21:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,5700,9516,90,0,
1570485000,2019-10-07 21:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,14100,9516,90,0,
1570485300,2019-10-07 21:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22900,9516,90,0,
