Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570554000,2019-10-08 17:00:00.000,-643217,,,,,,
1570554300,2019-10-08 17:05:00.000,-633494,,,,,,
1570554600,2019-10-08 17:10:00.000,-633494,,,,,,
1570554900,2019-10-08 17:15:00.000,-633494,,,,,,
1570555200,2019-10-08 17:20:00.000,-633494,,,,,,
1570555500,2019-10-08 17:25:00.000,-633494,,,,,,
1570555800,2019-10-08 17:30:00.000,-633494,,,,,,
1570556100,2019-10-08 17:35:00.000,-633494,,,,,,
1570556400,2019-10-08 17:40:00.000,-633494,,,,,,
1570556700,2019-10-08 17:45:00.000,-633494,,,,,,
1570557000,2019-10-08 17:50:00.000,-643217,,,,,,
1570557300,2019-10-08 17:55:00.000,-633494,,,,,,
