Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570096800,2019-10-03 10:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,3200,9515,90,0,
1570097100,2019-10-03 10:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,13300,9515,90,0,
1570097400,2019-10-03 10:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25100,9515,90,0,
1570097700,2019-10-03 10:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,38700,9515,90,0,
1570098000,2019-10-03 10:20:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,1300,9368,90,1250,
1570098300,2019-10-03 10:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,11100,9512,90,0,
1570098600,2019-10-03 10:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,29500,9512,90,0,
1570098900,2019-10-03 10:35:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51100,9512,90,0,
1570099200,2019-10-03 10:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6300,9508,90,0,
1570099500,2019-10-03 10:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,19100,9508,90,0,
1570099800,2019-10-03 10:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,35400,9508,90,0,
1570100100,2019-10-03 10:55:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,1000,9407,90,937,
