Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569888000,2019-10-01 00:00:00.000,57.991894N 10.547354E 202m,GNSS unlocked,0,Time OK,Free running,51300,9521,90,0,
1569888300,2019-10-01 00:05:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,6400,9519,90,0,
1569888600,2019-10-01 00:10:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,15500,9519,90,0,
1569888900,2019-10-01 00:15:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,24800,9519,90,0,
1569889200,2019-10-01 00:20:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,34200,9519,90,0,
1569889500,2019-10-01 00:25:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,43400,9519,90,0,
1569889800,2019-10-01 00:30:00.000,57.991894N 10.547354E 202m,GNSS locked,8,Time OK,Coarse lock,600,9450,90,520,
1569890100,2019-10-01 00:35:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,4800,9529,90,0,
1569890400,2019-10-01 00:40:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,15000,9529,90,0,
1569890700,2019-10-01 00:45:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,25300,9529,90,0,
1569891000,2019-10-01 00:50:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,35800,9529,90,0,
1569891300,2019-10-01 00:55:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,46100,9529,90,0,
